start,end,"Hello, My name is [Interviewer name] from Takwimu Research, a company that conducts market research studies. We are conducting a short survey to understand the property development landscape in Kenya. Your experience is incredibly valuable to us and we would like to get your feedback. This survey will take approximately 15-20 minutes to complete. Your responses will be kept confidential and will only be used for internal improvement purposes. May I request your consent?",Demographics.     DEM 1: What is your gender (SELECT ONE),DEM 2: What is your age (SELECT ONE),DEM 3: What is your area of residence,DEM 4: What is your occupation (SELECT ONE),"DEM 5:  What is your specific expertise (specify profession), e.g Teacher, Farmer, etc.",DEM 6: What is your highest level of education (SELECT ONE),DEM 7:  What is your average monthly household income (combined) (SELECT ONE),"DEM 8. Which of the following statements describes your household READ OUT, SINGLE RESPONSE",DEM 9. Are there children living in your household?  SINGLE RESPONSE,DEM 9. What is their age demographic  SINGLE RESPONSE,Section B: Property Owners/ Investors B1. What type of residential unit are you currently living in? (SELECT ONE),Section B: Property Owners/ Investors B1. What type of residential unit are you currently living in? (SELECT ONE)/1 Bedroom Apartment,Section B: Property Owners/ Investors B1. What type of residential unit are you currently living in? (SELECT ONE)/2 Bedroom Apartment,Section B: Property Owners/ Investors B1. What type of residential unit are you currently living in? (SELECT ONE)/3 Bedroom Apartment,Section B: Property Owners/ Investors B1. What type of residential unit are you currently living in? (SELECT ONE)/ Bedsitter/Studio ,Section B: Property Owners/ Investors B1. What type of residential unit are you currently living in? (SELECT ONE)/Townhouse ,Section B: Property Owners/ Investors B1. What type of residential unit are you currently living in? (SELECT ONE)/Bungalow ,Section B: Property Owners/ Investors B1. What type of residential unit are you currently living in? (SELECT ONE)/Maisonette ,Section B: Property Owners/ Investors B1. What type of residential unit are you currently living in? (SELECT ONE)/Other,Other,B2. Do you own the residential unit you currently live in? (SELECT ONE),"B3. Thinking about your first investment in property, what was your main motivation? (MULTIPLE CHOICE)","B3. Thinking about your first investment in property, what was your main motivation? (MULTIPLE CHOICE)/To purchase my first family home ","B3. Thinking about your first investment in property, what was your main motivation? (MULTIPLE CHOICE)/To upgrade to a better home  ","B3. Thinking about your first investment in property, what was your main motivation? (MULTIPLE CHOICE)/To buy a residential property for rental income  ","B3. Thinking about your first investment in property, what was your main motivation? (MULTIPLE CHOICE)/To buy a commercial property for rental income  ","B3. Thinking about your first investment in property, what was your main motivation? (MULTIPLE CHOICE)/To find an office/retail space for my business ","B3. Thinking about your first investment in property, what was your main motivation? (MULTIPLE CHOICE)/ To find a warehouse/ industrial space for my business OTHER","B3. Thinking about your first investment in property, what was your main motivation? (MULTIPLE CHOICE)/Other",Other,B4. Have you purchased other properties after your first investment in property? (SELECT ONE),B5. When was the last time you purchased a property? (SELECT ONE),B6. What was the cost of the property purchased? (SELECT ONE),"B7. What financing model did you adopt for the most recent property you purchased? (MULTIPLE CHOICE), PROBE","B7. What financing model did you adopt for the most recent property you purchased? (MULTIPLE CHOICE), PROBE/Mortgage Loans ","B7. What financing model did you adopt for the most recent property you purchased? (MULTIPLE CHOICE), PROBE/SACCO Loans ","B7. What financing model did you adopt for the most recent property you purchased? (MULTIPLE CHOICE), PROBE/Personal Savings/ Family/ Friends ","B7. What financing model did you adopt for the most recent property you purchased? (MULTIPLE CHOICE), PROBE/Chamma Loans  ","B7. What financing model did you adopt for the most recent property you purchased? (MULTIPLE CHOICE), PROBE/Employer Assisted Housing Schemes ","B7. What financing model did you adopt for the most recent property you purchased? (MULTIPLE CHOICE), PROBE/Developer and Agent-Assisted Plans ","B7. What financing model did you adopt for the most recent property you purchased? (MULTIPLE CHOICE), PROBE/Joint Ventures ","B7. What financing model did you adopt for the most recent property you purchased? (MULTIPLE CHOICE), PROBE/Real Estate Investment Trusts (REITs) ","B7. What financing model did you adopt for the most recent property you purchased? (MULTIPLE CHOICE), PROBE/Rent-to-own ","B7. What financing model did you adopt for the most recent property you purchased? (MULTIPLE CHOICE), PROBE/Other",Other,B8. What are the factors to consider before property purchase? (MULTIPLE CHOICE),B8. What are the factors to consider before property purchase? (MULTIPLE CHOICE)/Price ,B8. What are the factors to consider before property purchase? (MULTIPLE CHOICE)/Architectural design,B8. What are the factors to consider before property purchase? (MULTIPLE CHOICE)/ Interior aesthetics ,B8. What are the factors to consider before property purchase? (MULTIPLE CHOICE)/ Location/ Neighbourhood ,B8. What are the factors to consider before property purchase? (MULTIPLE CHOICE)/Security ,B8. What are the factors to consider before property purchase? (MULTIPLE CHOICE)/Quality of construction materials,B8. What are the factors to consider before property purchase? (MULTIPLE CHOICE)/Financing options ,"B8. What are the factors to consider before property purchase? (MULTIPLE CHOICE)/ Amenities (e.g., water, power, parking, internet) ",B8. What are the factors to consider before property purchase? (MULTIPLE CHOICE)/Other,Other,B9. What type of property are you most likely to purchase in the near future? (PROMPT AFFORDABLE HOUSING),B9. What type of property are you most likely to purchase in the near future? (PROMPT AFFORDABLE HOUSING)/1 Bedroom Apartment ,B9. What type of property are you most likely to purchase in the near future? (PROMPT AFFORDABLE HOUSING)/ 2 Bedroom Apartment ,B9. What type of property are you most likely to purchase in the near future? (PROMPT AFFORDABLE HOUSING)/3 Bedroom Apartment ,B9. What type of property are you most likely to purchase in the near future? (PROMPT AFFORDABLE HOUSING)/Bedsitter/Studio ,B9. What type of property are you most likely to purchase in the near future? (PROMPT AFFORDABLE HOUSING)/Townhouse ,B9. What type of property are you most likely to purchase in the near future? (PROMPT AFFORDABLE HOUSING)/Bungalow ,B9. What type of property are you most likely to purchase in the near future? (PROMPT AFFORDABLE HOUSING)/Maisonette ,B9. What type of property are you most likely to purchase in the near future? (PROMPT AFFORDABLE HOUSING)/Office Space ,B9. What type of property are you most likely to purchase in the near future? (PROMPT AFFORDABLE HOUSING)/Retail Shop ,B9. What type of property are you most likely to purchase in the near future? (PROMPT AFFORDABLE HOUSING)/Warehouse ,B9. What type of property are you most likely to purchase in the near future? (PROMPT AFFORDABLE HOUSING)/Other,B9. What type of property are you most likely to purchase in the near future? (PROMPT AFFORDABLE HOUSING)/Affordable Housing,Other,"B10. What challenges did you experience when purchasing your most recent unit? (MULTIPLE CHOICE), PROBE","B10. What challenges did you experience when purchasing your most recent unit? (MULTIPLE CHOICE), PROBE/Inability to make financial commitment ","B10. What challenges did you experience when purchasing your most recent unit? (MULTIPLE CHOICE), PROBE/High mortgage rates ","B10. What challenges did you experience when purchasing your most recent unit? (MULTIPLE CHOICE), PROBE/ Delay in securing financing ","B10. What challenges did you experience when purchasing your most recent unit? (MULTIPLE CHOICE), PROBE/Hidden costs/ charges ","B10. What challenges did you experience when purchasing your most recent unit? (MULTIPLE CHOICE), PROBE/Neighbourhood was not ideal ","B10. What challenges did you experience when purchasing your most recent unit? (MULTIPLE CHOICE), PROBE/ Large deposit was required ","B10. What challenges did you experience when purchasing your most recent unit? (MULTIPLE CHOICE), PROBE/Finding the right property for my budget ","B10. What challenges did you experience when purchasing your most recent unit? (MULTIPLE CHOICE), PROBE/Difficulty in getting the right neighbourhood (location) ","B10. What challenges did you experience when purchasing your most recent unit? (MULTIPLE CHOICE), PROBE/ Legal and administrative delays ","B10. What challenges did you experience when purchasing your most recent unit? (MULTIPLE CHOICE), PROBE/Not enough units to select from ","B10. What challenges did you experience when purchasing your most recent unit? (MULTIPLE CHOICE), PROBE/Zoning regulationswere not in line with future needs of the unit ","B10. What challenges did you experience when purchasing your most recent unit? (MULTIPLE CHOICE), PROBE/Seller accepted higher offer from a new buyer Other","B10. What challenges did you experience when purchasing your most recent unit? (MULTIPLE CHOICE), PROBE/Other",Other, B11. a) What are your top three (3) ideal locations when purchasing a residential unit?,B11. b) Give reasons, B12. a)What are the top three (3) areas to avoid when purchasing a residential unit?,B12. b) Give reasons,B13. What is one thing you wish you had known before purchasing a unit? (OPEN ENDED), B14. What is one thing you wish property developers would consider? (OPEN ENDED),B15. a) Are you planning to buy another property in the next 5 years? (SELECT ONE),"B15. b) If YES, What type of property would it be? (SELECT ONE)","B15. b) If YES, What type of property would it be? (SELECT ONE)/1 Bedroom Apartment ","B15. b) If YES, What type of property would it be? (SELECT ONE)/ 2 Bedroom Apartment ","B15. b) If YES, What type of property would it be? (SELECT ONE)/3 Bedroom Apartment ","B15. b) If YES, What type of property would it be? (SELECT ONE)/Bedsitter/Studio ","B15. b) If YES, What type of property would it be? (SELECT ONE)/Townhouse ","B15. b) If YES, What type of property would it be? (SELECT ONE)/Bungalow ","B15. b) If YES, What type of property would it be? (SELECT ONE)/Maisonette ","B15. b) If YES, What type of property would it be? (SELECT ONE)/Office Space ","B15. b) If YES, What type of property would it be? (SELECT ONE)/Retail Shop ","B15. b) If YES, What type of property would it be? (SELECT ONE)/Warehouse ","B15. b) If YES, What type of property would it be? (SELECT ONE)/Other","B15. b) If YES, What type of property would it be? (SELECT ONE)/Affordable Housing",Other,B16. What is important to you when planning to purchase another unit? (MULTIPLE CHOICE),B16. What is important to you when planning to purchase another unit? (MULTIPLE CHOICE)/Price ,B16. What is important to you when planning to purchase another unit? (MULTIPLE CHOICE)/Architectural design,B16. What is important to you when planning to purchase another unit? (MULTIPLE CHOICE)/ Interior aesthetics ,B16. What is important to you when planning to purchase another unit? (MULTIPLE CHOICE)/ Location/ Neighbourhood ,B16. What is important to you when planning to purchase another unit? (MULTIPLE CHOICE)/Security ,B16. What is important to you when planning to purchase another unit? (MULTIPLE CHOICE)/Quality of construction materials,B16. What is important to you when planning to purchase another unit? (MULTIPLE CHOICE)/Financing options ,"B16. What is important to you when planning to purchase another unit? (MULTIPLE CHOICE)/ Amenities (e.g., water, power, parking, internet) ",B16. What is important to you when planning to purchase another unit? (MULTIPLE CHOICE)/Other,Other,"B17. Looking at interior aesthetics, which of the following have you considered when purchasing a residential unit. (READ OUT, MULTIPLE CHOICE)","B17. Looking at interior aesthetics, which of the following have you considered when purchasing a residential unit. (READ OUT, MULTIPLE CHOICE)/Maximizing natural lighting ","B17. Looking at interior aesthetics, which of the following have you considered when purchasing a residential unit. (READ OUT, MULTIPLE CHOICE)/Flexible spaces with multiple uses, e.g guest bedroom, library, home office ","B17. Looking at interior aesthetics, which of the following have you considered when purchasing a residential unit. (READ OUT, MULTIPLE CHOICE)/ Neutral colour palettes ","B17. Looking at interior aesthetics, which of the following have you considered when purchasing a residential unit. (READ OUT, MULTIPLE CHOICE)/Open plan kitchens ","B17. Looking at interior aesthetics, which of the following have you considered when purchasing a residential unit. (READ OUT, MULTIPLE CHOICE)/Modern and contemporary finishes ","B17. Looking at interior aesthetics, which of the following have you considered when purchasing a residential unit. (READ OUT, MULTIPLE CHOICE)/ Ample toilet and bathroom spaces ","B17. Looking at interior aesthetics, which of the following have you considered when purchasing a residential unit. (READ OUT, MULTIPLE CHOICE)/Ample storage (kitchen pantry, closets, etc) ","B17. Looking at interior aesthetics, which of the following have you considered when purchasing a residential unit. (READ OUT, MULTIPLE CHOICE)/Pet friendly amenities ","B17. Looking at interior aesthetics, which of the following have you considered when purchasing a residential unit. (READ OUT, MULTIPLE CHOICE)/Spacious balcony ","B17. Looking at interior aesthetics, which of the following have you considered when purchasing a residential unit. (READ OUT, MULTIPLE CHOICE)/Green spaces, e.g areas with actual grass, mini garden ","B17. Looking at interior aesthetics, which of the following have you considered when purchasing a residential unit. (READ OUT, MULTIPLE CHOICE)/Ability to customize spaces as the construction is ongoing","B17. Looking at interior aesthetics, which of the following have you considered when purchasing a residential unit. (READ OUT, MULTIPLE CHOICE)/Flooring solutions ","B17. Looking at interior aesthetics, which of the following have you considered when purchasing a residential unit. (READ OUT, MULTIPLE CHOICE)/Toddler friendly spaces ","B17. Looking at interior aesthetics, which of the following have you considered when purchasing a residential unit. (READ OUT, MULTIPLE CHOICE)/Safety, e.g placement of stairs, windows","B17. Looking at interior aesthetics, which of the following have you considered when purchasing a residential unit. (READ OUT, MULTIPLE CHOICE)/ Easy to clean surfaces ","B17. Looking at interior aesthetics, which of the following have you considered when purchasing a residential unit. (READ OUT, MULTIPLE CHOICE)/ Other","B18. From your experience how do you know a credible property developer  (MULTIPLE CHOICE) DO NOT READ OUT, PROMPT","B18. From your experience how do you know a credible property developer  (MULTIPLE CHOICE) DO NOT READ OUT, PROMPT/Recommendation from family/ friends/ colleagues ","B18. From your experience how do you know a credible property developer  (MULTIPLE CHOICE) DO NOT READ OUT, PROMPT/Recommendation from SACCOs/ Banks/ Chamma ","B18. From your experience how do you know a credible property developer  (MULTIPLE CHOICE) DO NOT READ OUT, PROMPT/Education and Experience ","B18. From your experience how do you know a credible property developer  (MULTIPLE CHOICE) DO NOT READ OUT, PROMPT/ Portfolio diversity ","B18. From your experience how do you know a credible property developer  (MULTIPLE CHOICE) DO NOT READ OUT, PROMPT/Financial Standing ","B18. From your experience how do you know a credible property developer  (MULTIPLE CHOICE) DO NOT READ OUT, PROMPT/Evidence of successful projects ","B18. From your experience how do you know a credible property developer  (MULTIPLE CHOICE) DO NOT READ OUT, PROMPT/Verifiable legal and compliance documentation ","B18. From your experience how do you know a credible property developer  (MULTIPLE CHOICE) DO NOT READ OUT, PROMPT/Professional conduct ","B18. From your experience how do you know a credible property developer  (MULTIPLE CHOICE) DO NOT READ OUT, PROMPT/Developers reputation ","B18. From your experience how do you know a credible property developer  (MULTIPLE CHOICE) DO NOT READ OUT, PROMPT/Proven ability to secure funding ","B18. From your experience how do you know a credible property developer  (MULTIPLE CHOICE) DO NOT READ OUT, PROMPT/Willingness to co-create innovative financial solutions ","B18. From your experience how do you know a credible property developer  (MULTIPLE CHOICE) DO NOT READ OUT, PROMPT/Other",Other,"B19. Looking at Property Developers in Kenya, which companies are you aware of?",THANK RESPONDENT AND CLOSE INTERVIEW,B9. What type of property are you most likely to purchase in the near future? (SELECT ONE),B9. What type of property are you most likely to purchase in the near future? (SELECT ONE)/1 Bedroom Apartment ,B9. What type of property are you most likely to purchase in the near future? (SELECT ONE)/ 2 Bedroom Apartment ,B9. What type of property are you most likely to purchase in the near future? (SELECT ONE)/3 Bedroom Apartment ,B9. What type of property are you most likely to purchase in the near future? (SELECT ONE)/ Bedsitter/Studio ,B9. What type of property are you most likely to purchase in the near future? (SELECT ONE)/Townhouse ,B9. What type of property are you most likely to purchase in the near future? (SELECT ONE)/Bungalow ,B9. What type of property are you most likely to purchase in the near future? (SELECT ONE)/Maisonette ,B9. What type of property are you most likely to purchase in the near future? (SELECT ONE)/Office Space ,B9. What type of property are you most likely to purchase in the near future? (SELECT ONE)/Retail Shop ,B9. What type of property are you most likely to purchase in the near future? (SELECT ONE)/Warehouse ,B9. What type of property are you most likely to purchase in the near future? (SELECT ONE)/Other,_index
2025-11-22,2025-11-22,YES,Male,45-50 yrs,Choka, Entrepreneur/ Business owner/ Self employed,Business,Degree ," KES 300,001-400,000 ",,,,1 Bedroom Apartment,1,0,0,0,0,0,0,0,none,Yes,To purchase my first family home  To buy a residential property for rental income  ,1,0,1,0,0,0,0,none,Yes,KES 5 million - KES 10 million,KES 5 million - KES 10 million,SACCO Loans  Personal Savings/ Family/ Friends ,0,1,1,0,0,0,0,0,0,0,none, Interior aesthetics  Security  Quality of construction materials,0,0,1,0,1,1,0,0,0,none,,,,,,,,,,,,,,none, Delay in securing financing  Hidden costs/ charges   Large deposit was required  Difficulty in getting the right neighbourhood (location) ,,0,1,1,0,1,0,1,0,0,0,0,0,none,"Choka, Joska and Ngong",The lands in these locations are affordable,"Packlands , Upper hill and Nairobi west",The land in these locations are expensive and not affordable,The availability of Real estate trust fund,Financial stability of the home owners,Maybe, 2 Bedroom Apartment  3 Bedroom Apartment  Townhouse ,0,1,1,0,1,0,0,0,0,0,0,,none,"Price   Location/ Neighbourhood  Security  Quality of construction materials Financing options   Amenities (e.g., water, power, parking, internet) ",1,0,0,1,1,1,1,1,0,none," Neutral colour palettes  Modern and contemporary finishes   Ample toilet and bathroom spaces  Ample storage (kitchen pantry, closets, etc)  Spacious balcony  Green spaces, e.g areas with actual grass, mini garden  Ability to customize spaces as the construction is ongoing Flooring solutions  Toddler friendly spaces  Safety, e.g placement of stairs, windows  Easy to clean surfaces ",0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,Financial Standing  Evidence of successful projects  Verifiable legal and compliance documentation  Professional conduct  Proven ability to secure funding ,0,0,0,0,1,1,1,1,0,1,0,0,none,"Impala developers, Superior homes and Twaweza developers",2025-11-22, 2 Bedroom Apartment  3 Bedroom Apartment   Bedsitter/Studio  Townhouse  Maisonette ,0,1,1,1,1,0,1,0,0,0,0,1
2025-11-22,2025-11-22,YES,Female,41-44 yrs,Ruai,Employed full time,Doctor,Degree ,"KES 200,001-300,000 ",,,,2 Bedroom Apartment,0,1,0,0,0,0,0,0,None,Yes,To purchase my first family home ,1,0,0,0,0,0,0,None,No ,Under KES 5 million,Under KES 5 million,Mortgage Loans ,1,0,0,0,0,0,0,0,0,0,None,Price   Location/ Neighbourhood  Security ,1,0,0,1,1,0,0,0,0,None,,,,,,,,,,,,,,None,High mortgage rates   Delay in securing financing  Finding the right property for my budget   Legal and administrative delays ,,1,1,0,0,0,1,0,1,0,0,0,0,None,"Ruai, Joska, Njiru","Lands are affordable , The place is serene and very safe","Ruai, Utawala, syokimau","The place is safe, growing, quiet and safe",I should have saved money  for building because it took me long to get money to start building,They should offer free consultation and training before any other business,Yes,Maisonette ,0,0,0,0,0,0,1,0,0,0,0,,None,"Price   Location/ Neighbourhood  Security  Quality of construction materials  Amenities (e.g., water, power, parking, internet) ",1,0,0,1,1,1,0,1,0,None,"Maximizing natural lighting   Neutral colour palettes  Spacious balcony  Toddler friendly spaces  Safety, e.g placement of stairs, windows",1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0, Portfolio diversity  Evidence of successful projects  Professional conduct  Developers reputation  Proven ability to secure funding ,0,0,0,1,0,1,0,1,1,1,0,0,None,"Kings , Arcon",2025-11-22,Maisonette ,0,0,0,0,0,0,1,0,0,0,0,2
2025-11-22,2025-11-22,YES,Male, 55-60 yrs,githurai 44,Retired,accountant,Masters ,"KES 200,001-300,000 ",,,,2 Bedroom Apartment Other,0,1,0,0,0,0,0,1,2 bedroom,Yes,To purchase my first family home  To upgrade to a better home   To buy a commercial property for rental income   To find an office/retail space for my business ,1,1,0,1,1,0,0,to have my own privacy,Yes,Under KES 5 million,KES 5 million - KES 10 million,Mortgage Loans  Other,1,0,0,0,0,0,0,0,0,1,none,"Price   Interior aesthetics   Location/ Neighbourhood  Security  Quality of construction materials Financing options   Amenities (e.g., water, power, parking, internet)  Other",1,0,1,1,1,1,1,1,1,property physical condition,,,,,,,,,,,,,,maisonnette,High mortgage rates   Delay in securing financing   Large deposit was required   Legal and administrative delays  Seller accepted higher offer from a new buyer Other Other,,1,1,0,0,1,0,0,1,0,0,1,1,property physical condition,ruiru. thika. kitengela. ngong,its a fast developing towns,undeveloped town or place. no school or hospiga near. difficult in accessing the road,"you can't do business without security , assess to roads and non development area",the neighborhood environment and insecurities,security and safety. friendly neighborhood,Maybe,Maisonette ,0,0,0,0,0,0,1,0,0,0,0,,maisonette,"Price   Location/ Neighbourhood  Security  Quality of construction materials Financing options   Amenities (e.g., water, power, parking, internet)  Other",1,0,0,1,1,1,1,1,1,clear ownership of the property,"Maximizing natural lighting  Flexible spaces with multiple uses, e.g guest bedroom, library, home office  Open plan kitchens  Modern and contemporary finishes   Ample toilet and bathroom spaces  Ample storage (kitchen pantry, closets, etc)  Pet friendly amenities  Spacious balcony  Green spaces, e.g areas with actual grass, mini garden  Ability to customize spaces as the construction is ongoing Flooring solutions  Toddler friendly spaces  Safety, e.g placement of stairs, windows  Easy to clean surfaces ",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,Recommendation from family/ friends/ colleagues  Recommendation from SACCOs/ Banks/ Chamma  Education and Experience   Portfolio diversity  Financial Standing  Evidence of successful projects  Professional conduct  Developers reputation  Proven ability to secure funding  Other,1,1,1,1,1,1,0,1,1,1,0,1,clear evidence about the property,"kcb bank, optiven.  fanaka",2025-11-22,Maisonette  Other,0,0,0,0,0,0,1,0,0,0,1,3
2025-11-22,2025-11-22,YES,Male, 51-54 yrs,Kasarani, Entrepreneur/ Business owner/ Self employed,Owns hardware and a grocery store,Degree ," KES 300,001-400,000 ",,,,2 Bedroom Apartment,0,1,0,0,0,0,0,0,NA,Yes,To purchase my first family home ,1,0,0,0,0,0,0,"To build my house which i can have as a family home,  and rent the other houses to earn rent income",Yes,Under KES 5 million,Under KES 5 million,SACCO Loans ,0,1,0,0,0,0,0,0,0,0,Profits from my businesses,"Price  Architectural design  Interior aesthetics   Location/ Neighbourhood  Security  Quality of construction materials Financing options   Amenities (e.g., water, power, parking, internet) ",1,1,1,1,1,1,1,1,0,NA,,,,,,,,,,,,,,NA,High mortgage rates  Hidden costs/ charges   Large deposit was required   Legal and administrative delays ,,1,0,1,0,1,0,0,1,0,0,0,0,NA,1. Ruiru 2. Juja 3. Kikuyu,These areas have areas that are still being developed in terms of residential units.,1. Mathare 2. Kayole 3. Kibera,These areas have a lot of insecurities,Difference between off-plan and buying already built houses,The pain points of buyers. Some buyers take loans to buy those houses just to own a house yet some property developers are unethical and don't deliver on their promise,No,Bungalow ,0,0,0,0,0,1,0,0,0,0,0,,NA,"Price  Architectural design  Interior aesthetics   Location/ Neighbourhood  Security  Quality of construction materials Financing options   Amenities (e.g., water, power, parking, internet) ",1,1,1,1,1,1,1,1,0,NA,"Maximizing natural lighting  Flexible spaces with multiple uses, e.g guest bedroom, library, home office   Neutral colour palettes  Open plan kitchens  Modern and contemporary finishes   Ample toilet and bathroom spaces  Ample storage (kitchen pantry, closets, etc)  Pet friendly amenities  Spacious balcony  Green spaces, e.g areas with actual grass, mini garden  Ability to customize spaces as the construction is ongoing Flooring solutions  Toddler friendly spaces  Safety, e.g placement of stairs, windows  Easy to clean surfaces ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,Recommendation from SACCOs/ Banks/ Chamma  Evidence of successful projects  Developers reputation ,0,1,0,0,0,1,0,0,1,0,0,0,NA,"Optiven Limited, Cytonn,  Unity Homes, HassConsult",2025-11-22,Bungalow  Retail Shop ,0,0,0,0,0,1,0,0,1,0,0,4
2025-11-24,2025-11-24,YES,Female,35-40 yrs,westlands, Entrepreneur/ Business owner/ Self employed,i export flowers and fruits abroad.,Masters ," Above KES 500,000",,,,Bungalow ,0,0,0,0,0,1,0,0,Bungalow,Yes,To upgrade to a better home   Other,0,1,0,0,0,0,1,for my children inheritance,No ,Over KES 20 million,Over KES 20 million,Personal Savings/ Family/ Friends ,0,0,1,0,0,0,0,0,0,0,none,"Price   Interior aesthetics   Location/ Neighbourhood  Security  Quality of construction materials Financing options   Amenities (e.g., water, power, parking, internet)  Other",1,0,1,1,1,1,1,1,1,clear title and all necessary approval.,,,,,,,,,,,,,,Bungalow,High mortgage rates   Large deposit was required  Finding the right property for my budget  Difficulty in getting the right neighbourhood (location)  Not enough units to select from  Zoning regulationswere not in line with future needs of the unit  Other,,1,0,0,0,1,1,1,0,1,1,0,1,large amount of paper work.,"parkland, westland mountain view",the location is safe and secure,location with high risk of flood. lack of privacy. lack of security,can be dangerous for my safety. can be a result of coasty repairs,i could have used a property developer to buy the property because the  approval process was very long and too much paper work,they should be transparent about their business practices snd pricing of the property,Yes,Office Space ,0,0,0,0,0,0,0,1,0,0,0,,office space,"Price   Location/ Neighbourhood  Security  Quality of construction materials Financing options   Amenities (e.g., water, power, parking, internet)  Other",1,0,0,1,1,1,1,1,1,quiet place,"Maximizing natural lighting  Flexible spaces with multiple uses, e.g guest bedroom, library, home office   Neutral colour palettes  Open plan kitchens   Ample toilet and bathroom spaces  Ample storage (kitchen pantry, closets, etc)  Pet friendly amenities  Spacious balcony  Green spaces, e.g areas with actual grass, mini garden  Ability to customize spaces as the construction is ongoing Flooring solutions  Toddler friendly spaces  Safety, e.g placement of stairs, windows  Easy to clean surfaces   Other",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1, Portfolio diversity  Financial Standing  Professional conduct  Proven ability to secure funding  Willingness to co-create innovative financial solutions  Other,0,0,0,1,1,0,0,1,0,1,1,1,visiting fevelopers website,centum real estate. vaal real estate finsco Africa,2025-11-24,Bungalow ,0,0,0,0,0,1,0,0,0,0,0,5
2025-11-22,2025-11-24,YES,Female,41-44 yrs,Kasarani, Entrepreneur/ Business owner/ Self employed,"Owns a hardware , farmer, and a salon",Diploma ,"KES 400,001-500,000 ",,,,Maisonette ,0,0,0,0,0,0,1,0,NA,Yes,To upgrade to a better home   To find an office/retail space for my business ,0,1,0,0,1,0,0,NA,No ,KES 5 million - KES 10 million,KES 5 million - KES 10 million,SACCO Loans  Personal Savings/ Family/ Friends  Chamma Loans  ,0,1,1,1,0,0,0,0,0,0,NA,"Price  Architectural design  Interior aesthetics   Location/ Neighbourhood  Security  Quality of construction materials Financing options   Amenities (e.g., water, power, parking, internet) ",1,1,1,1,1,1,1,1,0,"Availability of the location to social amenities like health centre,  malls, schools",,,,,,,,,,,,,,NA,High mortgage rates  Hidden costs/ charges ,,1,0,1,0,0,0,0,0,0,0,0,0,"Cases of scandals involving various property developers like cytonn, Banda homes made me opt to build my own home",1. Ngong   2. Joska 3. Rongai,These areas are developing in terms of business hubs and demand for residential units,1. Runda 2. Kitusuru 3. Karen,Most houses in these areas are stand alone houses with limited gated community.  The prices are very expensive and sometimes over priced,Search more about the reputation of the property developer.  Also do a price analysis of the houses being sold,Putting lifts in apartments that are more than four floors,No,Retail Shop ,0,0,0,0,0,0,0,0,1,0,0,,NA,"Price  Architectural design  Interior aesthetics   Location/ Neighbourhood  Security  Quality of construction materials Financing options   Amenities (e.g., water, power, parking, internet) ",1,1,1,1,1,1,1,1,0,NA,"Maximizing natural lighting  Flexible spaces with multiple uses, e.g guest bedroom, library, home office   Neutral colour palettes  Modern and contemporary finishes   Ample toilet and bathroom spaces  Ample storage (kitchen pantry, closets, etc)  Spacious balcony  Ability to customize spaces as the construction is ongoing Flooring solutions  Toddler friendly spaces  Safety, e.g placement of stairs, windows  Easy to clean surfaces ",1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,Recommendation from SACCOs/ Banks/ Chamma  Financial Standing  Professional conduct  Developers reputation  Proven ability to secure funding  Willingness to co-create innovative financial solutions ,0,1,0,0,1,0,0,1,1,1,1,0,NA,Optiven,2025-11-24,Retail Shop ,0,0,0,0,0,0,0,0,1,0,0,6
