start,end,"Hello, My name is [Interviewer name] from Takwimu Research, a company that conducts market research studies. We are conducting a short survey to understand the property development landscape in Kenya. Your experience is incredibly valuable to us and we would like to get your feedback. This survey will take approximately 15-20 minutes to complete. Your responses will be kept confidential and will only be used for internal improvement purposes. May I request your consent?",Demographics.     DEM 1: What is your gender (SELECT ONE),DEM 2: What is your age (SELECT ONE),DEM 3: What is your area of residence,DEM 4: What is your occupation (SELECT ONE),"DEM 5:  What is your specific expertise (specify profession), e.g Teacher, Farmer, etc.",DEM 6: What is your highest level of education (SELECT ONE),DEM 7:  What is your average monthly household income (combined) (SELECT ONE),"DEM 8. Which of the following statements describes your household READ OUT, SINGLE RESPONSE",DEM 9. Are there children living in your household?  SINGLE RESPONSE,DEM 9. What is their age demographic  SINGLE RESPONSE,Section A: Tenants/ Potential Buyers A1. What type of residential unit are you currently living in? (SELECT ONE),Section A: Tenants/ Potential Buyers A1. What type of residential unit are you currently living in? (SELECT ONE)/1 Bedroom Apartment ,Section A: Tenants/ Potential Buyers A1. What type of residential unit are you currently living in? (SELECT ONE)/2 Bedroom Apartment,Section A: Tenants/ Potential Buyers A1. What type of residential unit are you currently living in? (SELECT ONE)/3 Bedroom Apartment,Section A: Tenants/ Potential Buyers A1. What type of residential unit are you currently living in? (SELECT ONE)/ Bedsitter/Studio ,Section A: Tenants/ Potential Buyers A1. What type of residential unit are you currently living in? (SELECT ONE)/Townhouse ,Section A: Tenants/ Potential Buyers A1. What type of residential unit are you currently living in? (SELECT ONE)/Bungalow ,Section A: Tenants/ Potential Buyers A1. What type of residential unit are you currently living in? (SELECT ONE)/Maisonette ,Section A: Tenants/ Potential Buyers A1. What type of residential unit are you currently living in? (SELECT ONE)/Other,Section A: Tenants/ Potential Buyers A1. What type of residential unit are you currently living in? (SELECT ONE)/1 Bedroom Apartment,Other,Other,A2. What considerations do you make before renting a house (OPEN ENDED),A3. What is your average monthly rent? (SELECT ONE),A4. What are your top three (3) ideal locations when renting a residential unit?,"A5. Looking at interior aesthetics, which of the following would you consider before renting a house. (READ OUT, MULTIPLE CHOICE)","A5. Looking at interior aesthetics, which of the following would you consider before renting a house. (READ OUT, MULTIPLE CHOICE)/Maximizing natural lighting ","A5. Looking at interior aesthetics, which of the following would you consider before renting a house. (READ OUT, MULTIPLE CHOICE)/Flexible spaces with multiple uses, e.g guest bedroom, library, home office ","A5. Looking at interior aesthetics, which of the following would you consider before renting a house. (READ OUT, MULTIPLE CHOICE)/ Neutral colour palettes ","A5. Looking at interior aesthetics, which of the following would you consider before renting a house. (READ OUT, MULTIPLE CHOICE)/Open plan kitchens ","A5. Looking at interior aesthetics, which of the following would you consider before renting a house. (READ OUT, MULTIPLE CHOICE)/Modern and contemporary finishes ","A5. Looking at interior aesthetics, which of the following would you consider before renting a house. (READ OUT, MULTIPLE CHOICE)/ Ample toilet and bathroom spaces ","A5. Looking at interior aesthetics, which of the following would you consider before renting a house. (READ OUT, MULTIPLE CHOICE)/Ample storage (kitchen pantry, closets, etc) ","A5. Looking at interior aesthetics, which of the following would you consider before renting a house. (READ OUT, MULTIPLE CHOICE)/Pet friendly amenities ","A5. Looking at interior aesthetics, which of the following would you consider before renting a house. (READ OUT, MULTIPLE CHOICE)/Spacious balcony ","A5. Looking at interior aesthetics, which of the following would you consider before renting a house. (READ OUT, MULTIPLE CHOICE)/Green spaces, e.g areas with actual grass, mini garden ","A5. Looking at interior aesthetics, which of the following would you consider before renting a house. (READ OUT, MULTIPLE CHOICE)/Flooring solutions ","A5. Looking at interior aesthetics, which of the following would you consider before renting a house. (READ OUT, MULTIPLE CHOICE)/Toddler friendly spaces ","A5. Looking at interior aesthetics, which of the following would you consider before renting a house. (READ OUT, MULTIPLE CHOICE)/Safety, e.g placement of stairs, windows","A5. Looking at interior aesthetics, which of the following would you consider before renting a house. (READ OUT, MULTIPLE CHOICE)/ Easy to clean surfaces ","A5. Looking at interior aesthetics, which of the following would you consider before renting a house. (READ OUT, MULTIPLE CHOICE)/ Other",Other,"A6. Have you ever considered investing in property? If YES, What is your main motivation? (READ, MULTIPLE CHOICE)","A6. Have you ever considered investing in property? If YES, What is your main motivation? (READ, MULTIPLE CHOICE)/To purchase my first family home ","A6. Have you ever considered investing in property? If YES, What is your main motivation? (READ, MULTIPLE CHOICE)/To upgrade to a better home ","A6. Have you ever considered investing in property? If YES, What is your main motivation? (READ, MULTIPLE CHOICE)/To buy a residential property for rental income  ","A6. Have you ever considered investing in property? If YES, What is your main motivation? (READ, MULTIPLE CHOICE)/To buy a commercial property for rental income ","A6. Have you ever considered investing in property? If YES, What is your main motivation? (READ, MULTIPLE CHOICE)/To find an office/retail space for my business ","A6. Have you ever considered investing in property? If YES, What is your main motivation? (READ, MULTIPLE CHOICE)/ To find a warehouse/ industrial space for my business ","A6. Have you ever considered investing in property? If YES, What is your main motivation? (READ, MULTIPLE CHOICE)/Other",Other,"A7. What type of property are you most interested in, at the moment?  (PROMPT AFFORDABLE HOUSING)(MULTIPLE CHOICE)","A7. What type of property are you most interested in, at the moment?  (PROMPT AFFORDABLE HOUSING)(MULTIPLE CHOICE)/1 Bedroom Apartment ","A7. What type of property are you most interested in, at the moment?  (PROMPT AFFORDABLE HOUSING)(MULTIPLE CHOICE)/ 2 Bedroom Apartment ","A7. What type of property are you most interested in, at the moment?  (PROMPT AFFORDABLE HOUSING)(MULTIPLE CHOICE)/3 Bedroom Apartment ","A7. What type of property are you most interested in, at the moment?  (PROMPT AFFORDABLE HOUSING)(MULTIPLE CHOICE)/ Bedsitter/Studio ","A7. What type of property are you most interested in, at the moment?  (PROMPT AFFORDABLE HOUSING)(MULTIPLE CHOICE)/Townhouse ","A7. What type of property are you most interested in, at the moment?  (PROMPT AFFORDABLE HOUSING)(MULTIPLE CHOICE)/Bungalow ","A7. What type of property are you most interested in, at the moment?  (PROMPT AFFORDABLE HOUSING)(MULTIPLE CHOICE)/Maisonette ","A7. What type of property are you most interested in, at the moment?  (PROMPT AFFORDABLE HOUSING)(MULTIPLE CHOICE)/Office Space ","A7. What type of property are you most interested in, at the moment?  (PROMPT AFFORDABLE HOUSING)(MULTIPLE CHOICE)/Retail Shop ","A7. What type of property are you most interested in, at the moment?  (PROMPT AFFORDABLE HOUSING)(MULTIPLE CHOICE)/Warehouse ","A7. What type of property are you most interested in, at the moment?  (PROMPT AFFORDABLE HOUSING)(MULTIPLE CHOICE)/Affordable Housing","A7. What type of property are you most interested in, at the moment?  (PROMPT AFFORDABLE HOUSING)(MULTIPLE CHOICE)/Other",Other,A8 a). What are your top three (3) ideal locations to purchase a residential unit?,A8. b) Give reasons,A9 a). What are the top three (3) areas to avoid when purchasing a residential unit?,A 9. b)Give reasons,"A10. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)","A10. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Maximizing natural lighting ","A10. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Flexible spaces with multiple uses, e.g guest bedroom, library, home office ","A10. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/ Neutral colour palettes ","A10. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Open plan kitchens ","A10. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Modern and contemporary finishes ","A10. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/ Ample toilet and bathroom spaces ","A10. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Ample storage (kitchen pantry, closets, etc) ","A10. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Pet friendly amenities ","A10. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Spacious balcony ","A10. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Green spaces, e.g areas with actual grass, mini garden ","A10. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Flooring solutions ","A10. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Toddler friendly spaces ","A10. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Safety, e.g placement of stairs, windows","A10. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/ Easy to clean surfaces ","A10. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/ Other",Other,"A11. What financing model are you likely to consider for property purchase? (MULTIPLE CHOICE), PROBE, READ OUT","A11. What financing model are you likely to consider for property purchase? (MULTIPLE CHOICE), PROBE, READ OUT/Mortgage Loans ","A11. What financing model are you likely to consider for property purchase? (MULTIPLE CHOICE), PROBE, READ OUT/SACCO Loans ","A11. What financing model are you likely to consider for property purchase? (MULTIPLE CHOICE), PROBE, READ OUT/Personal Savings/ Family/ Friends ","A11. What financing model are you likely to consider for property purchase? (MULTIPLE CHOICE), PROBE, READ OUT/Chamma Loans  ","A11. What financing model are you likely to consider for property purchase? (MULTIPLE CHOICE), PROBE, READ OUT/Employer Assisted Housing Schemes ","A11. What financing model are you likely to consider for property purchase? (MULTIPLE CHOICE), PROBE, READ OUT/Developer and Agent-Assisted Plans ","A11. What financing model are you likely to consider for property purchase? (MULTIPLE CHOICE), PROBE, READ OUT/Joint Ventures ","A11. What financing model are you likely to consider for property purchase? (MULTIPLE CHOICE), PROBE, READ OUT/Real Estate Investment Trusts (REITs) ","A11. What financing model are you likely to consider for property purchase? (MULTIPLE CHOICE), PROBE, READ OUT/Rent-to-own ","A11. What financing model are you likely to consider for property purchase? (MULTIPLE CHOICE), PROBE, READ OUT/Other",Other,A12. What are the factors to consider before property purchase? (MULTIPLE CHOICE),A12. What are the factors to consider before property purchase? (MULTIPLE CHOICE)/Price ,A12. What are the factors to consider before property purchase? (MULTIPLE CHOICE)/Architectural design,A12. What are the factors to consider before property purchase? (MULTIPLE CHOICE)/ Interior aesthetics ,A12. What are the factors to consider before property purchase? (MULTIPLE CHOICE)/ Location/ Neighbourhood ,A12. What are the factors to consider before property purchase? (MULTIPLE CHOICE)/Security ,A12. What are the factors to consider before property purchase? (MULTIPLE CHOICE)/Quality of construction materials,A12. What are the factors to consider before property purchase? (MULTIPLE CHOICE)/Financing options ,"A12. What are the factors to consider before property purchase? (MULTIPLE CHOICE)/ Amenities (e.g., water, power, parking, internet) ",A12. What are the factors to consider before property purchase? (MULTIPLE CHOICE)/Other,Other,"A13. What is your motivation towards home ownership? (MULTIPLE CHOICE), PROBE","A13. What is your motivation towards home ownership? (MULTIPLE CHOICE), PROBE/A home is a financial investment ","A13. What is your motivation towards home ownership? (MULTIPLE CHOICE), PROBE/For inheritance and family legacy ","A13. What is your motivation towards home ownership? (MULTIPLE CHOICE), PROBE/Freedom to decorate my house ","A13. What is your motivation towards home ownership? (MULTIPLE CHOICE), PROBE/A permanent dwelling  ","A13. What is your motivation towards home ownership? (MULTIPLE CHOICE), PROBE/Retirement and security ","A13. What is your motivation towards home ownership? (MULTIPLE CHOICE), PROBE/To avoid paying rent ","A13. What is your motivation towards home ownership? (MULTIPLE CHOICE), PROBE/ Establish family values and sense of community in the neighbourhood. ","A13. What is your motivation towards home ownership? (MULTIPLE CHOICE), PROBE/ Other",Other,"A14.What are some challenges towards home ownership? (READ OUT, MULTIPLE CHOICE), PROBE","A14.What are some challenges towards home ownership? (READ OUT, MULTIPLE CHOICE), PROBE/Inability to make financial commitment ","A14.What are some challenges towards home ownership? (READ OUT, MULTIPLE CHOICE), PROBE/High mortgage rates ","A14.What are some challenges towards home ownership? (READ OUT, MULTIPLE CHOICE), PROBE/ Delay in securing financing ","A14.What are some challenges towards home ownership? (READ OUT, MULTIPLE CHOICE), PROBE/Hidden costs/ charges ","A14.What are some challenges towards home ownership? (READ OUT, MULTIPLE CHOICE), PROBE/Neighbourhood was not ideal ","A14.What are some challenges towards home ownership? (READ OUT, MULTIPLE CHOICE), PROBE/ Large deposit was required ","A14.What are some challenges towards home ownership? (READ OUT, MULTIPLE CHOICE), PROBE/Finding the right property for my budget ","A14.What are some challenges towards home ownership? (READ OUT, MULTIPLE CHOICE), PROBE/Difficulty in getting the right neighbourhood (location) ","A14.What are some challenges towards home ownership? (READ OUT, MULTIPLE CHOICE), PROBE/ Legal and administrative delays ","A14.What are some challenges towards home ownership? (READ OUT, MULTIPLE CHOICE), PROBE/Not enough units to select from ","A14.What are some challenges towards home ownership? (READ OUT, MULTIPLE CHOICE), PROBE/Zoning regulationswere not in line with future needs of the unit ","A14.What are some challenges towards home ownership? (READ OUT, MULTIPLE CHOICE), PROBE/Seller accepted higher offer from a new buyer Other","A14.What are some challenges towards home ownership? (READ OUT, MULTIPLE CHOICE), PROBE/Other",Other,"A15. Which of the following describes your relationship with your landlord/property manager (READ OUT, MULTIPLE CHOICE)","A15. Which of the following describes your relationship with your landlord/property manager (READ OUT, MULTIPLE CHOICE)/Lack of prompt communication and responsiveness ","A15. Which of the following describes your relationship with your landlord/property manager (READ OUT, MULTIPLE CHOICE)/Repairs and maintenance are hardly done ","A15. Which of the following describes your relationship with your landlord/property manager (READ OUT, MULTIPLE CHOICE)/ The landlord/ property manager is professional and courteous ","A15. Which of the following describes your relationship with your landlord/property manager (READ OUT, MULTIPLE CHOICE)/ Rent increases are arbitrary and unjustified ","A15. Which of the following describes your relationship with your landlord/property manager (READ OUT, MULTIPLE CHOICE)/The landlord is intrusive and disrespectful ","A15. Which of the following describes your relationship with your landlord/property manager (READ OUT, MULTIPLE CHOICE)/The house I currently reside in does not have the best amenities but it is in an ideal location. ","A15. Which of the following describes your relationship with your landlord/property manager (READ OUT, MULTIPLE CHOICE)/The agent/ property manager is rude and disrespectful ","A15. Which of the following describes your relationship with your landlord/property manager (READ OUT, MULTIPLE CHOICE)/There is a history of illegal withholding of security deposits ","A15. Which of the following describes your relationship with your landlord/property manager (READ OUT, MULTIPLE CHOICE)/The landlord has made my stay comfortable ","A15. Which of the following describes your relationship with your landlord/property manager (READ OUT, MULTIPLE CHOICE)/ I am currently considering looking for alternative accommodation. ","A16. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)","A16. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Maximizing natural lighting ","A16. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Flexible spaces with multiple uses, e.g guest bedroom, library, home office ","A16. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/ Neutral colour palettes ","A16. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Open plan kitchens ","A16. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Modern and contemporary finishes ","A16. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/ Ample toilet and bathroom spaces ","A16. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Ample storage (kitchen pantry, closets, etc) ","A16. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Pet friendly amenities ","A16. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Spacious balcony ","A16. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Green spaces, e.g areas with actual grass, mini garden ","A16. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Ability to customize spaces as the construction is ongoing","A16. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Flooring solutions ","A16. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Toddler friendly spaces ","A16. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Safety, e.g placement of stairs, windows","A16. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/ Easy to clean surfaces ","A16. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/ Other","A16. Looking at interior aesthetics, which of the following would you consider when making a decision to purchase a residential unit. (READ OUT, MULTIPLE CHOICE)/Option 17",Other,"A 17. Looking at Property Developers in Kenya, which companies are you aware of?",Section A: Tenants/ Potential Buyers A1. What type of residential unit are you currently living in? (SELECT ONE),"A7. What type of property are you most interested in, at the moment? (MULTIPLE CHOICE)","A7. What type of property are you most interested in, at the moment? (MULTIPLE CHOICE)/1 Bedroom Apartment ","A7. What type of property are you most interested in, at the moment? (MULTIPLE CHOICE)/ 2 Bedroom Apartment ","A7. What type of property are you most interested in, at the moment? (MULTIPLE CHOICE)/3 Bedroom Apartment ","A7. What type of property are you most interested in, at the moment? (MULTIPLE CHOICE)/ Bedsitter/Studio ","A7. What type of property are you most interested in, at the moment? (MULTIPLE CHOICE)/Townhouse ","A7. What type of property are you most interested in, at the moment? (MULTIPLE CHOICE)/Bungalow ","A7. What type of property are you most interested in, at the moment? (MULTIPLE CHOICE)/Maisonette ","A7. What type of property are you most interested in, at the moment? (MULTIPLE CHOICE)/Office Space ","A7. What type of property are you most interested in, at the moment? (MULTIPLE CHOICE)/Retail Shop ","A7. What type of property are you most interested in, at the moment? (MULTIPLE CHOICE)/Warehouse ","A7. What type of property are you most interested in, at the moment? (MULTIPLE CHOICE)/Other",A8. What are your top three (3) ideal locations to purchase a residential unit?,Give reasons,A9. What are the top three (3) areas to avoid when purchasing a residential unit?,Give reasons,_index
2025-11-22,2025-11-22,YES,Female,31-34 yrs,Choka,Employed full time,Social worker and community development,Diploma ,"KES 100,001-200,000 ",,,,Bungalow ,,0,0,0,0,1,0,0,0,none,none,The location ie should be easily accessible. The availability of water for domestic use,"Under Ksh 20,000","Buruburu, Obama estate and Westland","Maximizing natural lighting  Flexible spaces with multiple uses, e.g guest bedroom, library, home office  Modern and contemporary finishes   Ample toilet and bathroom spaces  Spacious balcony  Flooring solutions  Safety, e.g placement of stairs, windows  Easy to clean surfaces ",1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,none,To purchase my first family home ,1,0,0,0,0,0,0,none,,,,,,,,,,,,,,none,"Westland, Nairobi west and South c",These locations are more secured and you can easily access CBD,"Embakasi north, Kitengela and Dagoretty",They are not safe and they are over populated,"Maximizing natural lighting  Flexible spaces with multiple uses, e.g guest bedroom, library, home office   Neutral colour palettes  Modern and contemporary finishes  Ample storage (kitchen pantry, closets, etc)  Spacious balcony  Green spaces, e.g areas with actual grass, mini garden  Flooring solutions ",1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,none,SACCO Loans  Personal Savings/ Family/ Friends ,0,1,1,0,0,0,0,0,0,0,no,"Price   Location/ Neighbourhood  Security  Quality of construction materials  Amenities (e.g., water, power, parking, internet) ",1,0,0,1,1,1,0,1,0,none,A home is a financial investment  For inheritance and family legacy  Freedom to decorate my house  Retirement and security  To avoid paying rent   Establish family values and sense of community in the neighbourhood. ,1,1,1,0,1,1,1,0,no,Inability to make financial commitment   Delay in securing financing   Large deposit was required  Finding the right property for my budget ,1,0,1,0,0,1,1,0,0,0,0,0,0,none, The landlord/ property manager is professional and courteous  The agent/ property manager is rude and disrespectful ,0,0,1,0,0,0,1,0,0,0,"Modern and contemporary finishes  Ample storage (kitchen pantry, closets, etc)  Green spaces, e.g areas with actual grass, mini garden  Ability to customize spaces as the construction is ongoing",0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,,none,"Impala developers, Unity Homes, Delta properties",Bungalow ,Bungalow ,0,0,0,0,0,1,0,0,0,0,0,,,,,1
2025-11-22,2025-11-22,YES,Female,Below  30  yrs,Embakasi North,Employed part-time,Business,Certificate ,"Below KES 100,000 ",,,,2 Bedroom Apartment,,1,0,0,0,0,0,0,0,2 Bedroom,2 Bedroom,Security and cleanliness,"Ksh 20,000 - Ksh 50,000","Utawala, Donhalm and Imara daima estate","Ample storage (kitchen pantry, closets, etc) ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Toddler friendly spaces,To buy a residential property for rental income  ,0,0,1,0,0,0,0,To upgrade to a better home place,,,,,,,,,,,,,,Maisonette,"Kamulu, Caren and Lavington",It's so accessible,Crowdy areas and poor security,I wouldn't wish to live in area that am not safe,"Open plan kitchens  Modern and contemporary finishes  Pet friendly amenities  Toddler friendly spaces  Safety, e.g placement of stairs, windows",0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,Ample toilet and bathroom spaces,SACCO Loans  Personal Savings/ Family/ Friends ,0,1,1,0,0,0,0,0,0,0,Personal savings,"Price  Security   Amenities (e.g., water, power, parking, internet) ",1,0,0,0,1,0,0,1,0,Price,A home is a financial investment  For inheritance and family legacy  To avoid paying rent ,1,1,0,0,0,1,0,0,Retirement and security,Inability to make financial commitment  Finding the right property for my budget  Difficulty in getting the right neighbourhood (location) ,1,0,0,0,0,0,1,1,0,0,0,0,0,High mortgage rates,The house I currently reside in does not have the best amenities but it is in an ideal location. ,0,0,0,0,0,1,0,0,0,0,"Flexible spaces with multiple uses, e.g guest bedroom, library, home office  Toddler friendly spaces ",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Flexible places with multiple users,Villa care ltd,,Bungalow  Maisonette ,0,0,0,0,0,1,1,0,0,0,0,,,,,2
2025-11-22,2025-11-22,YES,Male,31-34 yrs,Embakasi South,Employed full time,Credit Officer,Diploma ,"Below KES 100,000 ",,,,1 Bedroom Apartment,,0,0,0,0,0,0,0,1,1 Bedroom,Maisonette,Rent,"Ksh 20,000 - Ksh 50,000","Karen, Utawala & Imara Daima","Maximizing natural lighting  Flexible spaces with multiple uses, e.g guest bedroom, library, home office  Ample storage (kitchen pantry, closets, etc)  Spacious balcony  Toddler friendly spaces  Safety, e.g placement of stairs, windows",1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,Pet friendly,To buy a commercial property for rental income ,0,0,0,1,0,0,0,To upgrade to a better home,,,,,,,,,,,,,,Maisonette,"Ruiri, Kamulu & Kilimani.",Peaceful and own space,"Kibera, Kayole & Githurai",Insecurity and noise,"Maximizing natural lighting   Neutral colour palettes  Modern and contemporary finishes  Green spaces, e.g areas with actual grass, mini garden  Safety, e.g placement of stairs, windows  Easy to clean surfaces ",1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,Window walls,Mortgage Loans  Developer and Agent-Assisted Plans  Real Estate Investment Trusts (REITs)  Rent-to-own ,1,0,0,0,0,1,0,1,1,0,Family owned,"Price   Location/ Neighbourhood  Security  Financing options   Amenities (e.g., water, power, parking, internet) ",1,0,0,1,1,0,1,1,0,Future plans,A home is a financial investment  For inheritance and family legacy  Retirement and security ,1,1,0,0,1,0,0,0,Avoid paying rent,Inability to make financial commitment  High mortgage rates   Delay in securing financing   Large deposit was required  Finding the right property for my budget   Legal and administrative delays ,1,1,1,0,0,1,1,0,1,0,0,0,0,Neighborhood was not ideal, The landlord/ property manager is professional and courteous  The landlord has made my stay comfortable   I am currently considering looking for alternative accommodation. ,0,0,1,0,0,0,0,0,1,1,"Maximizing natural lighting   Neutral colour palettes  Modern and contemporary finishes  Green spaces, e.g areas with actual grass, mini garden ",1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,Ample storage,Theowner property LTD,,3 Bedroom Apartment  Bungalow  Warehouse ,0,0,1,0,0,1,0,0,0,1,0,,,,,3
2025-11-22,2025-11-22,YES,Male,41-44 yrs,Choka,Employed full time,Computer programmer,Degree ,"KES 100,001-200,000 ",,,,Bungalow ,,0,0,0,0,1,0,0,0,none,none,"The security of the area, Availability of water and School accessibility a","Ksh 20,000 - Ksh 50,000","Donholm, Komarock , Choka and Fedha estate","Flexible spaces with multiple uses, e.g guest bedroom, library, home office   Neutral colour palettes  Open plan kitchens  Modern and contemporary finishes   Ample toilet and bathroom spaces  Green spaces, e.g areas with actual grass, mini garden ",0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,none,To purchase my first family home  To buy a commercial property for rental income  To find an office/retail space for my business   To find a warehouse/ industrial space for my business ,1,0,0,1,1,1,0,none,,,,,,,,,,,,,,none,"Gong, Along mombasa Road and Karen",They are safe with low percentage of crimes,"Dandora, Kayole and along kangundo Road",They have higher crime rates and the environments are not conducive for up bringing children,"Flexible spaces with multiple uses, e.g guest bedroom, library, home office  Open plan kitchens  Modern and contemporary finishes   Ample toilet and bathroom spaces  Spacious balcony  Green spaces, e.g areas with actual grass, mini garden  Flooring solutions  Safety, e.g placement of stairs, windows  Easy to clean surfaces ",0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,none,SACCO Loans  Personal Savings/ Family/ Friends  Developer and Agent-Assisted Plans ,0,1,1,0,0,1,0,0,0,0,none,"Price   Interior aesthetics   Location/ Neighbourhood  Security  Quality of construction materials Financing options   Amenities (e.g., water, power, parking, internet) ",1,0,1,1,1,1,1,1,0,none,A home is a financial investment  Freedom to decorate my house  A permanent dwelling   To avoid paying rent   Establish family values and sense of community in the neighbourhood. ,1,0,1,1,0,1,1,0,none,Inability to make financial commitment   Delay in securing financing  Neighbourhood was not ideal ,1,0,1,0,1,0,0,0,0,0,0,0,0,none, The landlord/ property manager is professional and courteous  The landlord has made my stay comfortable ,0,0,1,0,0,0,0,0,1,0,"Flexible spaces with multiple uses, e.g guest bedroom, library, home office  Open plan kitchens  Modern and contemporary finishes  Ample storage (kitchen pantry, closets, etc)  Pet friendly amenities  Spacious balcony  Ability to customize spaces as the construction is ongoing Flooring solutions  Safety, e.g placement of stairs, windows  Easy to clean surfaces ",0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,,none,"Elegant properties, Ams properties",,3 Bedroom Apartment  Bungalow ,0,0,1,0,0,1,0,0,0,0,0,,,,,4
